🕘️更新时间,#genre#
CGTN俄语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/eyu/1000/index.m3u8?msisdn=202509191600373e5ced52ff474bb3b01d0b7100247ca0&mdspid=&spid=699004&netType=0&sid=2200179332&pid=2028597139&timestamp=20250919160037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006446&ParentNodeID=-99&assertID=2200179332&client_ip=106.13.250.89&SecurityKey=20250919160037&promotionId=&mvid=2200179332&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=b9657398e790000ded1929d3c5a5af9b&ddCalcu=bb99ef61a59570a359c83ed799209010d0ed$订阅源
CGTN俄语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/eyu/1000/index.m3u8?msisdn=202509200400408703c517d5e6452fbdab28181654b27c&mdspid=&spid=699004&netType=0&sid=2200179332&pid=2028597139&timestamp=20250920040040&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006446&ParentNodeID=-99&assertID=2200179332&client_ip=106.13.250.83&SecurityKey=20250920040040&promotionId=&mvid=2200179332&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=1a2325a1734752ad6bac8a2d1899a783&ddCalcu=318ae721a39920958a11d723a487c5a2ba6d$订阅源
CGTN俄语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/eyu/1000/index.m3u8?msisdn=20250920160035838035bbe450431fa26bbe46c3a71d07&mdspid=&spid=699004&netType=0&sid=2200179332&pid=2028597139&timestamp=20250920160035&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006446&ParentNodeID=-99&assertID=2200179332&client_ip=106.13.250.90&SecurityKey=20250920160035&promotionId=&mvid=2200179332&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=295bdc2b3e0bb1d391282df88f0aee5d&ddCalcu=d259ee52eb9ad00cf28b83fed02b8b211d93$订阅源
CGTN俄语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/eyu/1000/index.m3u8?msisdn=20250921060035b82fc093cf924b10909b175434cb1629&mdspid=&spid=699004&netType=0&sid=2200179332&pid=2028597139&timestamp=20250921060035&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006446&ParentNodeID=-99&assertID=2200179332&client_ip=106.13.250.88&SecurityKey=20250921060035&promotionId=&mvid=2200179332&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=2d8fc03266788eed412751118195224e&ddCalcu=e24de2822f95c090138216161758782e1e4d$订阅源
CCTV1综合高清,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8$订阅源
CCTV1综合高清,https://hls-gateway.vpstv.net/streams/476879.m3u8$订阅源
CCTV2财经高清,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8$订阅源
CCTV3综艺高清,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225799/index.m3u8$订阅源
CCTV4中文国际高清,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8$订阅源
CCTV4中文国际高清,https://hls-gateway.vpstv.net/streams/709565.m3u8$订阅源
CCTV5体育高清,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8$订阅源
CCTV5体育高清,https://hls-gateway.vpstv.net/streams/476885.m3u8$订阅源
CCTV5体育高清,http://free.cnlive.club/channel/n5d959a6c.m3u8$订阅源
CCTV5体育高清,http://free.cnlive.club/channel/n5d959a6c/index.m3u8$订阅源
CCTV5+体育赛事高清,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225507/index.m3u8$订阅源
CCTV5+体育赛事高清,https://hls-gateway.vpstv.net/streams/476888.m3u8$订阅源
CCTV5+体育赛事高清,http://free.cnlive.club/channel/n4fd60eb5.m3u8$订阅源
CCTV5+体育赛事高清,http://free.cnlive.club/channel/n4fd60eb5/index.m3u8$订阅源
CCTV6电影高清,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8$订阅源
CCTV6电影高清,https://hls-gateway.vpstv.net/streams/476890.m3u8$订阅源
CCTV7国防军事高清,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8$订阅源
CCTV8电视剧高清,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8$订阅源
CCTV8电视剧高清,https://hls-gateway.vpstv.net/streams/476892.m3u8$订阅源
CCTV9纪录高清,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8$订阅源
CCTV9纪录高清,https://hls-gateway.vpstv.net/streams/476893.m3u8$订阅源
CCTV10科教高清,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225677/index.m3u8$订阅源
CCTV11戏曲高清,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8$订阅源
CCTV12社会与法高清,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8$订阅源
CCTV13新闻高清,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8$订阅源
CCTV13新闻高清,https://hls-gateway.vpstv.net/streams/476899.m3u8$订阅源
CCTV14少儿高清,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8$订阅源
CCTV14少儿高清,https://hls-gateway.vpstv.net/streams/476900.m3u8$订阅源
CCTV15音乐高清,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226476/index.m3u8$订阅源
CCTV15音乐高清,https://hls-gateway.vpstv.net/streams/476901.m3u8$订阅源
CCTV16奥林匹克高清,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225893/index.m3u8$订阅源
CCTV16奥林匹克高清,https://hls-gateway.vpstv.net/streams/709089.m3u8$订阅源
CCTV17农业农村高清,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8$订阅源
CCTV-4K,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227382/index.m3u8$订阅源
CCTV-4K,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227354/index.m3u8$订阅源
CCTV-4K,http://n1.gzbody.com:85/rtp/239.77.0.174:5146$订阅源
CCTV-4K,http://n1.gzbody.com:85/rtp/239.77.0.194:5146$订阅源
CCTV-4K,http://n1.gzbody.com:85/rtp/239.77.1.180:5146$订阅源
CCTV-4K,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227426/index.m3u8$订阅源
CCTV-4K,https://migu.188766.xyz/?migutoken=840de974c34a3bb7a11afbef9f98d9e1&id=xw_CCTV4K&pp=1$订阅源
CCTV-4K,https://migu.188766.xyz/?migutoken=a103ca391d0b130934b093111aa33a2a&id=xw_CCTV4K&pp=1$订阅源
欢笑剧场,http://gat.bkpcp.top/ymg.php?id=hxjc$订阅源
欢笑剧场,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226704/index.m3u8$订阅源
欢笑剧场,http://[2409:8087:1e01:20::3]:80/PLTV/11/224/3221225771/1.m3u8$订阅源

💰数字频道,#genre#
兵器科技,http://n1.gzbody.com:85/rtp/239.253.43.9:5146$订阅源
兵器科技,http://n1.gzbody.com:85/rtp/239.253.43.18:5146$订阅源
第一剧场,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8$订阅源
第一剧场,https://live.tvfix.org/live/cmc/index.m3u8$订阅源
第一剧场,http://cdn.jdshipin.com:8880/huya.php?id=11342390$订阅源
第一剧场,http://n1.gzbody.com:85/rtp/239.253.43.15:5146$订阅源
第一剧场,http://n1.gzbody.com:85/rtp/239.253.43.28:5146$订阅源
第一剧场,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8#http://61.184.46.85:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0#http://120.198.95.220:9901/tsfile/live/1071_1.m3u8?key=txiptv$订阅源
第一剧场,https://100.061833.xyz/stream/mytv/null-6/stream.m3u8?uid=2190244325&u=hahayy&p=29624e2e4c4ccee26ed8f3e0ca1012ea57a8f2191be6149f632250f7036119cc$订阅源
第一剧场,http://tl.061833.xyz/tl/null-6$订阅源
发现之旅,http://sport.pendy.dpdns.org/migu/624878970?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA$订阅源
发现之旅,http://n1.gzbody.com:85/rtp/239.77.1.112:5146$订阅源
发现之旅,http://n1.gzbody.com:85/rtp/239.253.43.127:5146$订阅源
风云剧场,http://n1.gzbody.com:85/rtp/239.253.43.16:5146$订阅源
风云剧场,http://n1.gzbody.com:85/rtp/239.253.43.26:5146$订阅源
风云剧场,https://mursor.ottiptv.cc/mcp/fyjc.m3u8$订阅源
风云剧场,https://mursor.ottiptv.cc/mcp/fyjc.m3u8?sign=b2f39a8a6bde51405aca53e0ac0f10e9&tm=1757443317$订阅源
风云剧场,https://mursor.ottiptv.cc/mcp/fyjc.m3u8?sign=4504fb617281e8909e4259760d3b64d8&tm=1757535222$订阅源
风云音乐,http://n1.gzbody.com:85/rtp/239.253.43.6:5146$订阅源
风云音乐,http://n1.gzbody.com:85/rtp/239.253.43.29:5146$订阅源
风云音乐,https://hls-gateway.vpstv.net/streams/708858.m3u8$订阅源
风云足球,https://epg.pw/stream/ac8062ec9484078061d3bef507c15a423ac57ae4144e3fcc4b0a198dd420f911.m3u8$订阅源
风云足球,https://live.goodiptv.club/api/yqgd.php?id=fyzq$订阅源
风云足球,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8$订阅源
风云足球,http://n1.gzbody.com:85/rtp/239.253.43.14:5146$订阅源
风云足球,http://n1.gzbody.com:85/rtp/239.253.43.20:5146$订阅源
风云足球,https://hls-gateway.vpstv.net/streams/708859.m3u8$订阅源
风云足球,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8$订阅源
风云足球,https://cc06.tv12.xyz/41.m3u8$订阅源
央视台球,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8$订阅源
央视台球,http://n1.gzbody.com:85/rtp/239.253.43.11:5146$订阅源
央视台球,http://n1.gzbody.com:85/rtp/239.253.43.21:5146$订阅源
央视台球,https://hls-gateway.vpstv.net/streams/708855.m3u8$订阅源
央视台球,https://epg.pw/stream/ca9c1cd4b97fb824cedd7fedfd0c7a950afdd7f00751cfbb7c2d89831d7746a5.m3u8$订阅源
央视台球,https://epg.pw/stream/25677ac2e8c1f7c3dd6359c43eb5f0f54efb3f5c11f9dda18d01b3e0308ed017.m3u8$订阅源
高尔夫网球,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226978/index.m3u8$订阅源
高尔夫网球,http://n1.gzbody.com:85/rtp/239.253.43.12:5146$订阅源
高尔夫网球,http://n1.gzbody.com:85/rtp/239.253.43.22:5146$订阅源
高尔夫网球,https://hls-gateway.vpstv.net/streams/708857.m3u8$订阅源
怀旧剧场,http://n1.gzbody.com:85/rtp/239.253.43.5:5146$订阅源
怀旧剧场,http://n1.gzbody.com:85/rtp/239.253.43.25:5146$订阅源
怀旧剧场,https://cc06.tv12.xyz/52.m3u8$订阅源
怀旧剧场,https://mursor.ottiptv.cc/mcp/hjjc.m3u8$订阅源
怀旧剧场,https://mursor.ottiptv.cc/mcp/hjjc.m3u8?sign=f5f7142ffa4404d36f8ae92335393d5e&tm=1757535222$订阅源
老故事,http://cdn3.132.us.kg/live/cwjd/stream.m3u8$订阅源
老故事,http://sport.pendy.dpdns.org/migu/884121956?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA$订阅源
老故事,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226654/index.m3u8$订阅源
老故事,http://php.jdshipin.com:8880/TVOD/iptv.php$订阅源
老故事,http://cdn3.163189.xyz/live/cwjd/stream.m3u8$订阅源
老故事,http://n1.gzbody.com:85/rtp/239.77.1.197:5146$订阅源
老故事,http://n1.gzbody.com:85/rtp/239.77.0.220:5146$订阅源
老故事,http://gslbmgsplive.miguvideo.com/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=202509251801017ee915f474b44cfa8a3d0139226d194c&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20250925180101&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=106.13.250.83&SecurityKey=20250925180101&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=ZQ-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=08659742db843f426a4c71ace94a925c&ddCalcu=c058e262954a904794e2cdab1874c34fa462$订阅源
老故事,http://gslbmgsplive.miguvideo.com/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=20250926060033faba5bbc7275456c901a43c3d3741eb6&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20250926060033&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=106.13.250.83&SecurityKey=20250926060033&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=ZQ-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=2a068a7b069caa9bca7921492c78834e&ddCalcu=e24ae3028648807ac72b9046192c9a7aa9cb$订阅源
女性时尚,http://n1.gzbody.com:85/rtp/239.253.43.8:5146$订阅源
女性时尚,http://n1.gzbody.com:85/rtp/239.253.43.23:5146$订阅源
女性时尚,https://cc06.tv12.xyz/95.m3u8$订阅源
世界地理,http://n1.gzbody.com:85/rtp/239.253.43.7:5146$订阅源
世界地理,http://n1.gzbody.com:85/rtp/239.253.43.24:5146$订阅源
世界地理,https://cc06.tv12.xyz/104.m3u8$订阅源
文化精品,http://n1.gzbody.com:85/rtp/239.253.43.13:5146$订阅源
文化精品,http://n1.gzbody.com:85/rtp/239.253.43.27:5146$订阅源
百姓健康,http://n1.gzbody.com:85/rtp/239.77.0.212:5146$订阅源
中学生,http://sport.pendy.dpdns.org/migu/708869532?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA$订阅源
中学生,http://n1.gzbody.com:85/rtp/239.77.1.195:5146$订阅源
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=20250919040038711cbb132be646b3a0f159737f056b2a&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20250919040038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.89&SecurityKey=20250919040038&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=af94f0c5dfddc5dd5280aca82f841331&ddCalcu=1a3fe3911484f080fc258dafcdad0c852d5d$订阅源
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=202509191600375b580a06ea44446ba6a3b0fdfdf859b8&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20250919160037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.89&SecurityKey=20250919160037&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=3ac24eaa7b844d4136cbe20326b14f4e&ddCalcu=e34aefc1428140be6a2a370b28e4b4cd6431$订阅源
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=20250920040041f2cf1dfd6a14458b9a0fb637eba55377&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20250920040041&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.83&SecurityKey=20250920040041&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=449190edbf18fe5f08f6b9977c903854&ddCalcu=4454e89131809090ce7d7b9f91b86ffe850f$订阅源
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=2025092016003548f19eba6f4343e6a3b0b0d16abb2a87&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20250920160035&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.90&SecurityKey=20250920160035&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=b7257dda400d7fe08410940138f931ac&ddCalcu=cba7e122358970fd8d3a1400409d071f4e80$订阅源
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=202509210600350de6466c327e4af087972c2f29a31ee1&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20250921060035&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.88&SecurityKey=20250921060035&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=a6a95ed33c33af95ebe3079b5befcd5a&ddCalcu=aa56eda2c98f50eebd53b39c73033aefb9e5$订阅源
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=20250921180035b7ae145eca4945f188559d837e30e241&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20250921180035&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.89&SecurityKey=20250921180035&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ba12fa195f01250085a61ba81d6cbfeb&ddCalcu=bbeaef12b28cf06ad11985afb01162a55080$订阅源
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=202509220600309488952b95094c80ae3b35cb44f6bf71&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20250922060030&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.89&SecurityKey=20250922060030&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.9.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=1afe4abb96857582e3ebfdd2de86c1e2&ddCalcu=21eae1f2ce86408aebdb29d6d8f5b7e538e2$订阅源
金鹰纪实,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226572/1.m3u8$订阅源
金鹰纪实,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226667/1.m3u8$订阅源
金鹰纪实,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226668/index.m3u8$订阅源
金鹰纪实,http://unicom.lynnyang.cn:4022/rtp/239.45.1.45:5140$订阅源
金鹰纪实,http://n1.gzbody.com:85/rtp/239.77.0.160:5146$订阅源
金鹰纪实,http://n1.gzbody.com:85/rtp/239.77.1.217:5146$订阅源
求索纪录,http://n1.gzbody.com:85/rtp/239.77.0.21:5146$订阅源
求索生活,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226116/index.m3u8$订阅源
求索生活,http://unicom.lynnyang.cn:4022/rtp/239.45.0.13:5140$订阅源
求索动物,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226118/index.m3u8$订阅源
求索科学,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226115/index.m3u8$订阅源
经典电影,https://tv.iill.top/4gtv/201$订阅源
经典电影,https://mursor.ottiptv.cc/bilibili/1777481601$订阅源
七彩戏剧,http://php.jdshipin.com/itv6s.php?cid=bestzb&id=5000000011000031116$订阅源
七彩戏剧,http://unicom.lynnyang.cn:4022/rtp/239.45.0.16:5140$订阅源
东方财经,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000007000010003/index.m3u8?channel-id=bestzb&Contentid=5000000007000010003&livemode=1&stbId=3$订阅源
东方财经,http://yc.myds.me:35455/itv/5000000007000010003.m3u8?cdn=bestzb$订阅源
东方财经,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226583/index.m3u8$订阅源
东方财经,http://unicom.lynnyang.cn:4022/rtp/239.45.0.17:5140$订阅源
动漫秀场,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000011000031113$订阅源
动漫秀场,https://live.v1.mk/api/bestv.php?id=dmxc8m/8000000$订阅源
动漫秀场,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226608/index.m3u8$订阅源
动漫秀场,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001196/index.m3u8$订阅源
动漫秀场,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031113/1.m3u8$LR•IPV6『线路2』
动漫秀场,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226197/index.m3u8$LR•IPV6『线路3』
动漫秀场,http://unicom.lynnyang.cn:4022/rtp/239.45.3.134:5140$订阅源
动漫秀场,https://hls-gateway.vpstv.net/streams/708843.m3u8$订阅源
欢笑剧场,http://gat.bkpcp.top/ymg.php?id=hxjc$订阅源
欢笑剧场,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226704/index.m3u8$订阅源
欢笑剧场,http://[2409:8087:1e01:20::3]:80/PLTV/11/224/3221225771/1.m3u8$订阅源
法治天地,http://php.jdshipin.com/itv6.php?cid=bestzb&id=9001547084732463424$订阅源
法治天地,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226655/index.m3u8$订阅源
法治天地,http://unicom.lynnyang.cn:4022/rtp/239.45.1.46:5140$订阅源
法治天地,https://cc06.tv12.xyz/42.m3u8$订阅源
法治天地,http://[2409:8087:1e01:20::3]:80/PLTV/11/224/3221225994/1.m3u8$订阅源
游戏风云,http://php.jdshipin.com/itv6.php?cid=bestzb&id=5000000011000031114$订阅源
游戏风云,http://gat.bkpcp.top/ymg.php?id=yxfy$订阅源
游戏风云,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226548/index.m3u8$订阅源
游戏风云,http://unicom.lynnyang.cn:4022/rtp/239.45.3.131:5140$订阅源
生活时尚,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226570/index.m3u8$订阅源
生活时尚,http://unicom.lynnyang.cn:4022/rtp/239.45.3.132:5140$订阅源
都市剧场,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226694/index.m3u8$订阅源
都市剧场,http://unicom.lynnyang.cn:4022/rtp/239.45.3.136:5140$订阅源
都市剧场,http://[2409:8087:1e01:20::3]:80/PLTV/11/224/3221225762/index.m3u8$订阅源
都市剧场,http://[2409:8087:1e01:20::3]:80/PLTV/11/224/3221226155/index.m3u8$订阅源
哒啵赛事,http://[2409:8087:5e08:24::11]:6610/000000001000/1000000001000003775/1.m3u8?channel-id=ystenlive&Contentid=1000000001000003775&livemode=1&stbId=3$订阅源
哒啵赛事,http://[2409:8087:8:20::1c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226938/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ErjVvYM0ZqthE-XIiqeoM2g%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$订阅源
哒啵赛事,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8$订阅源
哒啵赛事,http://rrs02.hw.gmcc.net:8088/PLTV/27/224/3221226905/index.m3u8$订阅源
黑莓动画,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010002$订阅源
黑莓动画,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8$订阅源
黑莓动画,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226935/1.m3u8$订阅源
黑莓动画,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226935/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EUc618y1E09GbQwwuOzEKaQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV4『线路4』
黑莓动画,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225662/index.m3u8$LR•IPV6『线路2』
黑莓动画,http://[2409:8087:1a01:df::4007]:80/TVOD/88888888/224/3221225529/main.m3u8$LR•IPV6『线路3』
黑莓动画,http://[2409:8087:5e08:25::16]:6610/200000001898/460000089800010002/1.m3u8$订阅源
NewTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8$订阅源
NewTV超级电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010064/1.m3u8$订阅源
NewTV超级电影,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8$订阅源
NewTV超级电影,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8$订阅源
NewTV超级电影,http://[2409:8087:74d9:21::6]:80/270000001128/9900000021/index.m3u8$订阅源
